Device Time, G(x), G(y), G(z), G(calibrated), Acceleration Sensor(Total)(g),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°F),Engine Coolant Temperature(°F),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°F),Engine RPM(rpm),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Mass Air Flow Rate(g/s),Positive Kinetic Energy (PKE)(km/hr²),Timing Advance(°),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
19-Jan-2023 13:39:43.601,-0.86201435,4.51226521,8.80140018,0.03104419,0.01,-,-,-,-,156.2,40.39215851,-,-,1696,-,37.4197364,11.51000023,1418.11877441,30,-,14.5
19-Jan-2023 13:39:44.600,-0.14656039,5.06321287,9.6000042,0.12546128,0.19,-,-,-,-,156.2,44.70588303,-,-,1851.25,-,38.28996283,14,1423.38000488,31.5,-,14.60000038
19-Jan-2023 13:39:45.601,1.69651127,4.46022129,8.84566689,0.04354113,0.02,-,-,-,-,156.2,67.05882263,-,-,2176.25,-,40.4655289,21.53000069,1427.91955566,26.5,-,14.60000038
19-Jan-2023 13:39:46.601,2.42333102,4.06002188,8.50768089,0.01118046,0,-,-,-,-,156.2,66.66666412,-,-,2348,-,39.59530247,23.69000053,1434.1217041,27.5,-,14.60000038
19-Jan-2023 13:39:47.601,2.34436798,3.85663199,8.37368298,-0.01132315,-0.02,-,-,-,-,158,64.31372833,-,-,2428.75,-,38.72507605,24.29999924,1441.81030273,28,-,14.5
19-Jan-2023 13:39:48.602,2.43469715,3.67597389,8.6285181,0.00674522,-0.02,-,-,-,-,158,56.47058868,-,-,2571,-,39.59530247,21.92000008,1449.48876953,30,-,14.60000038
19-Jan-2023 13:39:49.601,2.29411864,3.72442842,8.77926636,0.01886362,0,-,-,-,-,158,54.11764526,-,-,2266.5,-,39.59530247,20.70000076,1458.8079834,31,-,14.5
19-Jan-2023 13:39:50.602,2.4705894,3.58863568,9.04008389,0.04195613,0,-,-,-,-,161.6,56.86274338,-,-,2274,-,39.16018926,19.70999908,1468.15490723,30,-,14.5
19-Jan-2023 13:39:51.600,2.33898425,3.45463777,8.62971497,-0.00390857,0.06,-,-,-,-,161.6,35.68627548,-,-,2160,-,40.03041569,15.82999992,1486.78527832,32.5,-,14.60000038
19-Jan-2023 13:39:52.600,2.47716975,3.40379024,8.75414181,0.00918967,0.02,-,-,-,-,161.6,35.68627548,-,-,2181.5,-,38.28996283,14.22999954,1496.68664551,38.5,-,14.60000038
19-Jan-2023 13:39:53.601,2.40179563,3.66042042,9.49232769,0.08457643,0.05,-,-,-,-,165.2,36.07843018,-,-,2211,-,39.59530247,13.61999989,1505.88745117,38.5,-,14.60000038
19-Jan-2023 13:39:54.601,2.1511476,3.21356082,9.34516907,0.0499565,0.04,-,-,-,-,165.2,34.90196228,-,-,2226,-,40.4655289,13.27999973,1516.01855469,39,-,14.60000038
19-Jan-2023 13:39:55.602,2.40418863,2.99581385,9.17767143,0.03317982,-0.04,-,-,-,-,167,34.11764526,-,-,2198,-,39.59530247,11.89999962,1510.48730469,42,-,14.60000038
19-Jan-2023 13:39:56.601,2.20977163,3.53898478,9.12084198,0.04140753,0,-,-,-,-,167,32.94117737,-,-,2180,-,39.59530247,10.78999996,1504.13671875,42,-,14.5
19-Jan-2023 13:39:57.601,2.3748765,3.30688095,9.26919651,0.05099863,0,-,-,-,-,167,32.94117737,-,-,2167.5,-,39.16018926,10.73999977,1493.81872559,41,-,14.60000038
19-Jan-2023 13:39:58.602,2.61415863,3.01495647,8.98145962,0.02083904,0.05,-,-,-,-,167,32.94117737,-,-,2123.25,-,39.59530247,9.46000004,1488.14794922,41,-,14.60000038
19-Jan-2023 13:39:59.601,2.46580362,3.17049003,9.12323475,0.03512937,0.01,-,-,-,-,167,33.72549057,-,-,2090.25,-,40.03041569,8.90999985,1482.19360352,41.5,-,14.5
19-Jan-2023 13:40:00.602,2.17567396,3.37088895,9.41396236,0.06214339,0.04,-,-,-,-,167,33.33333206,-,-,2071.75,-,38.28996283,8.73999977,1477.12182617,41.5,-,14.60000038
19-Jan-2023 13:40:01.601,2.35094833,2.82412887,9.10947609,0.02029341,0,-,-,-,-,168.8,32.54901886,-,-,1976.75,-,37.4197364,6.57999992,1471.3927002,40,-,14.60000038
19-Jan-2023 13:40:02.601,2.25942278,3.0556345,8.84327412,0.00016689,0.02,-,-,-,-,168.8,32.15686417,-,-,1912.25,-,37.4197364,5.69999981,1466.06555176,40,-,14.60000038
19-Jan-2023 13:40:03.601,1.80717933,2.57527542,9.74477005,0.06283718,-0.04,-,-,-,-,168.8,33.72549057,-,-,1889,-,40.03041569,5.75,1461.46289062,40,-,14.5
19-Jan-2023 13:40:04.601,2.03270292,2.45443773,9.27577686,0.01879251,0.04,-,-,-,-,170.6,34.11764526,-,-,1773.75,-,41.33575533,5.59000015,1456.29882812,40,-,14.5
19-Jan-2023 13:40:05.600,1.67437768,2.19960213,9.13878822,-0.00773454,0.02,-,-,-,-,170.6,34.11764526,-,-,1640.25,-,40.03041569,5.26000023,1449.08410645,39.5,-,14.60000038
19-Jan-2023 13:40:06.601,1.70010054,2.00937271,9.18784046,-0.00674695,0,-,-,-,-,168.8,35.68627548,-,-,1519,-,40.03041569,5.03000021,1449.08410645,39,-,14.5
19-Jan-2023 13:40:07.601,1.86939263,2.50947285,9.87458038,0.07491666,0.03,-,-,-,-,168.8,36.07843018,-,-,1443.25,-,39.16018926,4.76000023,1441.17077637,39,-,14.5
19-Jan-2023 13:40:08.601,1.4584254,1.9268204,9.8823576,0.05605668,0,-,-,-,-,168.8,36.47058868,-,-,1387.25,-,40.90064212,4.6500001,1438.31628418,39,-,14.5
19-Jan-2023 13:40:09.600,1.74676049,2.07098794,9.30807972,0.00721145,0,-,-,-,-,168.8,37.25490189,-,-,1326.75,-,39.16018926,4.53999996,1435.46911621,39,-,14.5
19-Jan-2023 13:40:10.601,1.58105755,2.13679051,9.83450127,0.0574705,0.04,-,-,-,-,168.8,37.25490189,-,-,1293,-,41.33575533,4.53999996,1433.09143066,38.5,-,14.60000038
19-Jan-2023 13:40:11.601,1.75752819,2.00339079,9.44566727,0.01945192,0,-,-,-,-,168.8,38.4313736,-,-,1261.25,-,40.4655289,4.48000002,1431.35351562,38,-,14.60000038
19-Jan-2023 13:40:12.601,2.09491634,2.31744862,9.05982494,-0.00410897,0.02,-,-,-,-,168.8,37.25490189,-,-,1217,-,39.59530247,4.26000023,1429.74804688,38,-,14.60000038
19-Jan-2023 13:40:13.601,1.32562375,1.72821617,9.88774109,0.05108899,0.03,-,-,-,-,168.8,38.03921509,-,-,1222.25,-,40.4655289,4.1500001,1428.3157959,39,-,14.5
19-Jan-2023 13:40:14.601,2.24327111,2.61475706,9.24347401,0.02456933,0,-,-,-,-,168.8,38.82352829,-,-,1154,-,39.16018926,4.1500001,1427.86218262,36.5,-,14.5
19-Jan-2023 13:40:15.601,2.53041005,3.03589368,9.09751129,0.03009969,0.01,-,-,-,-,167,39.60784149,-,-,1109.25,-,43.5113214,3.98000002,1427.86218262,36.5,-,14.60000038
19-Jan-2023 13:40:16.601,2.57288265,2.88574409,8.72004414,-0.00865757,0.03,-,-,-,-,167,39.2156868,-,-,1148.5,-,37.85484962,4.09000015,1427.86218262,24.5,-,14.5
19-Jan-2023 13:40:17.601,2.74277306,3.47617316,9.73400211,0.10909182,0,-,-,-,-,167,42.35293961,-,-,862,-,44.38154783,3.86999989,1427.86218262,13.5,-,14.10000038
19-Jan-2023 13:40:18.602,2.56809688,2.89830637,8.51127052,-0.02781177,0.06,-,-,-,-,167,43.52941132,-,-,945.75,-,42.20598176,3.6500001,1427.86218262,12,-,14.5
19-Jan-2023 13:40:19.602,2.47417855,2.84626245,8.46879768,-0.03598875,0,-,-,-,-,167,40.7843132,-,-,758,-,40.03041569,3.58999991,1427.86218262,12,-,14.10000038
19-Jan-2023 13:40:20.602,2.4813571,2.95932341,7.88076115,-0.08638555,-0.1,-,-,-,-,167,50.58823395,-,-,952,-,40.90064212,3.58999991,1427.86218262,26.5,-,14
19-Jan-2023 13:40:21.601,2.28155637,3.05982184,9.88714314,0.09935504,0.08,-,-,-,-,167,45.09803772,-,-,871,-,40.90064212,3.58999991,1427.86218262,16,-,14.39999962
19-Jan-2023 13:40:22.601,2.45084858,2.88993144,7.95134974,-0.08313227,-0.13,-,-,-,-,167,42.35293961,-,-,834.25,-,41.77086854,3.43000007,1427.86218262,12,-,14.5
19-Jan-2023 13:40:23.601,2.60757852,2.93958259,8.18046284,-0.05589575,0.05,-,-,-,-,167,42.35293961,-,-,740.5,-,41.33575533,3.31999993,1427.86218262,14.5,-,14.69999981
19-Jan-2023 13:40:24.601,2.32642174,3.06999135,9.45224762,0.05946499,0,-,-,-,-,167,44.70588303,-,-,724.75,-,38.72507605,3.31999993,1427.86218262,21,-,13.89999962
19-Jan-2023 13:40:25.601,2.39042974,3.08494663,9.745368,0.08910936,-0.09,-,-,-,-,167,45.49019623,-,-,948.5,-,38.72507605,3.31999993,1427.86218262,16,-,14
19-Jan-2023 13:40:26.601,2.60279274,2.97487664,8.12064171,-0.06035078,0.02,-,-,-,-,167,43.92156982,-,-,844.5,-,36.98462319,3.03999996,1427.86218262,18.5,-,14.39999962
19-Jan-2023 13:40:27.601,2.39940286,2.5878377,8.27856827,-0.06363267,-0.08,-,-,-,-,165.2,40.7843132,-,-,792.75,-,40.90064212,3.03999996,1427.86218262,13.5,-,14.30000019
19-Jan-2023 13:40:28.601,2.36051965,2.74815679,8.14696312,-0.07211798,-0.09,-,-,-,-,165.2,44.70588303,-,-,733.25,-,39.59530247,2.99000001,1427.86218262,31,-,14
19-Jan-2023 13:40:29.601,2.48913383,2.72721958,8.77388287,-0.01064664,-0.02,-,-,-,-,165.2,40.39215851,-,-,668.25,-,40.4655289,3.21000004,1427.86218262,13,-,14.60000038
19-Jan-2023 13:40:30.601,2.48913383,3.03230453,9.4935236,0.06611294,0.01,-,-,-,-,165.2,40.7843132,-,-,703.75,-,40.90064212,2.93000007,1427.86218262,24.5,-,14.30000019
19-Jan-2023 13:40:31.601,2.39521551,2.89172626,9.6006031,0.06984288,0,-,-,-,-,165.2,42.74509811,-,-,766.25,-,42.64109497,3.03999996,1427.86218262,22,-,14.69999981
19-Jan-2023 13:40:32.601,2.29471684,2.65244389,8.1320076,-0.07823628,0.07,-,-,-,-,165.2,47.45098114,-,-,766.25,-,40.90064212,2.93000007,1427.86218262,32.5,-,13.80000019
19-Jan-2023 13:40:33.601,2.37786746,3.07118797,9.38823986,0.05467731,0.06,-,-,-,-,165.2,40,-,-,797.25,-,43.5113214,3.03999996,1427.86218262,16,-,14.60000038
19-Jan-2023 13:40:34.601,2.24028015,2.8426733,9.97986507,0.10115093,0.15000001,-,-,-,-,165.2,44.70588303,-,-,744.5,-,37.4197364,2.86999989,1427.86218262,32,-,14
19-Jan-2023 13:40:35.601,2.40837598,3.25005126,10.35075283,0.15183467,0.11,-,-,-,-,163.4,42.74509811,-,-,846,-,39.59530247,2.93000007,1427.86218262,23,-,14.60000038
19-Jan-2023 13:40:36.601,2.48075891,2.91445804,9.34098148,0.04801732,-0.01,-,-,-,-,163.4,39.60784149,-,-,619.25,-,36.11439676,2.86999989,1427.86218262,18.5,-,14.69999981
19-Jan-2023 13:40:37.601,2.21874475,2.75234413,10.83111191,0.18041402,0,-,-,-,-,163.4,44.31372452,-,-,760.25,-,43.5113214,2.75999999,1427.86218262,32.5,-,14.39999962
19-Jan-2023 13:40:38.600,2.40957236,2.85523558,8.78046227,-0.00829154,0,-,-,-,-,163.4,44.31372452,-,-,694,-,41.77086854,2.75999999,1427.86218262,33,-,14.39999962
19-Jan-2023 13:40:39.601,2.39820647,2.69132733,9.29312515,0.03508443,0,-,-,-,-,163.4,43.13725662,-,-,889.75,-,39.59530247,2.75999999,1427.86218262,33,-,14.19999981
19-Jan-2023 13:40:40.601,2.54177594,2.62791753,7.80060196,-0.10282791,-0.12,-,-,-,-,163.4,46.66666794,-,-,802,-,39.16018926,2.75999999,1427.86218262,19,-,14.60000038
19-Jan-2023 13:40:41.601,2.63808703,2.66500616,7.35792971,-0.13916689,-0.15000001,-,-,-,-,163.4,46.66666794,-,-,847.25,-,36.98462319,2.75999999,1427.86218262,19,-,14.60000038
19-Jan-2023 13:40:42.601,4.03489733,4.33400011,8.62792015,0.08571368,0.06,-,-,-,-,163.4,44.31372452,-,-,805.25,-,37.85484962,2.71000004,1427.86218262,21.5,-,14.5
19-Jan-2023 13:40:43.602,3.73220515,3.88355112,8.30608559,0.028135,0.03,-,-,-,-,163.4,40.39215851,-,-,1769.5,-,37.85484962,11.78999996,1427.86218262,30,-,14.10000038
19-Jan-2023 13:40:44.601,3.50668168,3.63649225,8.35932636,0.01464248,0.01,-,-,-,-,163.4,41.96078491,-,-,1758.25,-,38.72507605,13.06000042,1430.12658691,31,-,14.30000019
19-Jan-2023 13:40:45.602,3.14596367,3.44087887,9.0676012,0.05834609,0.04,-,-,-,-,163.4,34.50980377,-,-,2068.25,-,38.72507605,13.61999989,1433.0168457,37.5,-,14.19999981
19-Jan-2023 13:40:46.601,3.6723845,3.68434858,8.76311493,0.0578205,0.05,-,-,-,-,163.4,50.58823395,-,-,2321.75,-,38.72507605,18.98999977,1436.87695312,36.5,-,14.19999981
19-Jan-2023 13:40:47.600,3.32243419,3.72083926,8.75473976,0.04612988,0.03,-,-,-,-,163.4,60.7843132,-,-,2220,-,39.16018926,21.09000015,1441.63342285,29.5,-,14.19999981
19-Jan-2023 13:40:48.600,3.03709006,3.39780807,9.08913708,0.0554592,0.04,-,-,-,-,165.2,58.4313736,-,-,2290,-,40.4655289,20.93000031,1446.90148926,30.5,-,14.19999981
19-Jan-2023 13:40:49.602,2.8743782,3.11485696,8.43769073,-0.01847154,0.02,-,-,-,-,165.2,56.47058868,-,-,2341.5,-,39.59530247,18.93000031,1459.75280762,31,-,14.19999981
19-Jan-2023 13:40:50.601,2.58065915,3.28474736,9.2991066,0.05816931,0,-,-,-,-,165.2,33.72549057,-,-,2254.25,-,39.59530247,16.98999977,1466.76184082,34.5,-,14.10000038
19-Jan-2023 13:40:51.601,2.91565442,3.32063961,8.86421108,0.02864736,0,-,-,-,-,167,34.11764526,-,-,2035.25,-,40.4655289,15.39000034,1473.3104248,34.5,-,14.19999981
19-Jan-2023 13:40:52.601,2.75892448,3.16390967,8.50110054,-0.01453006,-0.02,-,-,-,-,167,34.11764526,-,-,2135.5,-,37.4197364,16.87999916,1479.75268555,35,-,14.19999981
19-Jan-2023 13:40:53.602,2.80319166,3.14536548,9.22971535,0.05323833,-0.02,-,-,-,-,167,33.33333206,-,-,2091.25,-,39.16018926,15.06000042,1487.8112793,39,-,14.19999981
19-Jan-2023 13:40:54.601,3.03290272,2.90069914,9.01376247,0.03254324,0.01,-,-,-,-,168.8,34.11764526,-,-,2139.75,-,38.72507605,15.82999992,1495.21569824,35.5,-,14.19999981
19-Jan-2023 13:40:55.601,2.5980072,2.88036036,8.58724213,-0.02048248,-0.03,-,-,-,-,168.8,34.11764526,-,-,2097.25,-,39.59530247,14.06000042,1503.33154297,40.5,-,14.19999981
19-Jan-2023 13:40:56.601,2.81814694,2.5878377,8.44546795,-0.03587061,-0.05,-,-,-,-,172.4,35.68627548,-,-,2050.25,-,39.59530247,12.56000042,1510.90380859,43.5,-,14.19999981
19-Jan-2023 13:40:57.601,2.67816663,1.98065889,9.37089157,0.03279299,0.01,-,-,-,-,172.4,32.15686417,-,-,1846.75,-,39.16018926,5.36999989,1504.75695801,40,-,14.30000019
19-Jan-2023 13:40:58.601,2.5238297,1.71326101,8.96471024,-0.01571178,0,-,-,-,-,172.4,32.15686417,-,-,1732,-,40.03041569,4.76000023,1500.89306641,39.5,-,14.19999981
19-Jan-2023 13:40:59.601,2.39162612,1.90588319,9.12562752,0.0000819,0,-,-,-,-,172.4,32.54901886,-,-,1685.25,-,42.20598176,4.48000002,1496.92944336,39,-,14.19999981
19-Jan-2023 13:41:00.600,1.80239367,2.26899409,10.48176003,0.12755615,0.09,-,-,-,-,172.4,33.72549057,-,-,1627.25,-,42.20598176,4.48000002,1491.0279541,39,-,14.19999981
19-Jan-2023 13:41:01.603,0.93320084,1.37826586,9.64965534,0.01718104,0.01,-,-,-,-,172.4,34.11764526,-,-,1484.25,-,40.03041569,4.19999981,1486.68786621,39,-,14.19999981
19-Jan-2023 13:41:02.601,1.52721906,0.47318068,10.02293587,0.0536235,0.04,-,-,-,-,172.4,35.29411697,-,-,1298.25,-,40.03041569,3.98000002,1482.90881348,39,-,14.10000038
19-Jan-2023 13:41:03.601,2.90309215,0.84107715,10.04506969,0.08831054,0.01,-,-,-,-,168.8,36.86274338,-,-,1152.5,-,37.4197364,3.58999991,1480.63537598,39,-,14.39999962
19-Jan-2023 13:41:04.600,4.09890509,-0.56829536,9.30149937,0.05676395,0.04,-,-,-,-,168.8,40,-,-,1011.25,-,37.85484962,4.03999996,1478.53137207,35,-,14.89999962
19-Jan-2023 13:41:05.601,4.81794834,-0.69451678,9.76331425,0.13107985,0.09,-,-,-,-,168.8,37.64706039,-,-,1190.75,-,40.03041569,4.19999981,1476.86523438,37.5,-,14.60000038
19-Jan-2023 13:41:06.601,2.65304208,1.93399894,9.4055872,0.03450769,0,-,-,-,-,168.8,37.64706039,-,-,1168.75,-,39.16018926,4.03999996,1475.40771484,38,-,14.60000038
19-Jan-2023 13:41:07.601,1.87836576,3.01974225,9.73579693,0.07557303,-0.02,-,-,-,-,168.8,38.4313736,-,-,1289.25,-,40.4655289,3.70000005,1472.66540527,39,-,14.69999981
19-Jan-2023 13:41:08.601,2.34197521,3.30448818,9.85424232,0.10504836,0.08,-,-,-,-,168.8,34.50980377,-,-,1406.25,-,39.16018926,3.70000005,1471.53540039,39,-,14.60000038
19-Jan-2023 13:41:09.601,2.2259233,3.47557497,9.58325481,0.08263177,0.06,-,-,-,-,168.8,34.50980377,-,-,1327,-,39.59530247,3.81999993,1469.95227051,39,-,14.60000038
19-Jan-2023 13:41:10.602,3.29850602,2.57587361,9.07537842,0.0377447,0.01,-,-,-,-,168.8,34.11764526,-,-,1331.5,-,37.85484962,3.70000005,1468.92907715,39,-,14.60000038
19-Jan-2023 13:41:11.601,4.14735985,1.25563371,8.8534441,0.02379221,0.02,-,-,-,-,168.8,34.11764526,-,-,1196.75,-,39.59530247,3.75999999,1467.68481445,39,-,14.5
19-Jan-2023 13:41:12.601,4.24426937,0.69571316,9.04486942,0.03993398,0.02,-,-,-,-,168.8,37.25490189,-,-,1131.5,-,41.33575533,3.75999999,1466.83154297,39,-,14.60000038
19-Jan-2023 13:41:13.601,3.40857577,1.50807643,9.52163982,0.06132203,-0.02,-,-,-,-,168.8,38.03921509,-,-,1178.5,-,38.72507605,3.81999993,1465.81994629,39,-,14.5
19-Jan-2023 13:41:14.601,2.41615272,2.16430807,9.77527905,0.06889015,0,-,-,-,-,167,44.70588303,-,-,889,-,37.85484962,3.6500001,1465.02636719,19.5,-,14.39999962
19-Jan-2023 13:41:15.601,2.96231437,2.01535487,8.35334396,-0.05446625,-0.03,-,-,-,-,167,44.70588303,-,-,859.5,-,38.28996283,2.99000001,1464.55639648,21.5,-,14.60000038
19-Jan-2023 13:41:16.601,3.41874528,2.47657132,9.12861824,0.04422718,0,-,-,-,-,167,42.74509811,-,-,821.5,-,36.98462319,3.36999989,1464.55639648,16,-,14.10000038
19-Jan-2023 13:41:17.601,3.02811694,2.38085842,9.6819582,0.08119065,0.06,-,-,-,-,167,42.74509811,-,-,707.25,-,36.98462319,3.21000004,1464.55639648,16.5,-,14.10000038
19-Jan-2023 13:41:18.601,3.03888464,2.53100824,9.27039337,0.04639453,0.03,-,-,-,-,167,40.7843132,-,-,718.5,-,40.4655289,2.93000007,1464.55639648,12,-,14.39999962
19-Jan-2023 13:41:19.601,3.27697062,2.57467723,9.03649426,0.0333901,0.04,-,-,-,-,167,38.4313736,-,-,1227,-,40.4655289,4.1500001,1464.55639648,12,-,14.19999981
19-Jan-2023 13:41:20.602,3.37806726,2.67517567,8.91206837,0.02808601,-0.04,-,-,-,-,167,37.64706039,-,-,1227.75,-,40.4655289,3.93000007,1464.55639648,12,-,14.19999981
19-Jan-2023 13:41:21.601,3.17587376,2.35812664,9.42233753,0.06068915,-0.03,-,-,-,-,167,38.82352829,-,-,1086,-,38.28996283,3.58999991,1464.55639648,12,-,14.19999981
19-Jan-2023 13:41:22.602,0.948156,8.36710262,6.29312372,0.09060162,0.07,-,-,-,-,165.2,40.7843132,-,-,948.25,-,45.25177426,3.58999991,1464.55639648,13,-,14.30000019
19-Jan-2023 13:41:23.601,2.43708992,4.40099907,9.06401253,0.07572871,0.05,-,-,-,-,165.2,40.7843132,-,-,904.25,-,40.90064212,3.43000007,1464.55639648,15.5,-,14.69999981
19-Jan-2023 13:41:24.601,-0.8039884,5.65184689,6.44267511,-0.10352707,-0.12,-,-,-,-,165.2,40.39215851,-,-,955.5,-,40.4655289,3.21000004,1464.55639648,15.5,-,14.60000038
19-Jan-2023 13:41:25.600,-0.71485579,4.98604441,8.76191807,0.04923195,0.02,-,-,-,-,165.2,41.5686264,-,-,989.25,-,40.4655289,3.21000004,1464.55639648,18.5,-,14.39999962
19-Jan-2023 13:41:26.601,-0.46121657,4.63011169,8.68175888,0.02308303,-0.06,-,-,-,-,165.2,39.2156868,-,-,803.5,-,43.94643461,3.21000004,1464.55639648,14.5,-,14.60000038
19-Jan-2023 13:41:27.600,0.29252258,4.76650286,8.61057186,0.02268702,0.01,-,-,-,-,165.2,40,-,-,761.25,-,34.37394391,3.1500001,1464.55639648,18.5,-,14.60000038
19-Jan-2023 13:41:28.600,-0.87278205,4.32143784,9.15493965,0.01901835,-0.01,-,-,-,-,165.2,39.60784149,-,-,943.5,-,40.03041569,3.1500001,1464.55639648,21.5,-,14.69999981
19-Jan-2023 13:41:29.601,-1.0223335,4.71326256,8.56271553,0.02078563,0.02,-,-,-,-,165.2,41.17647171,-,-,1014,-,38.28996283,3.03999996,1464.55639648,30,-,14.5
19-Jan-2023 13:41:30.600,-0.17168503,5.06381083,8.58066177,0.03479093,0,-,-,-,-,165.2,41.96078491,-,-,1014,-,41.33575533,3.0999999,1464.55639648,16,-,14.30000019
19-Jan-2023 13:41:31.601,-0.29730821,4.88135815,8.52682304,0.02100688,0.03,-,-,-,-,165.2,38.4313736,-,-,719.25,-,36.98462319,2.99000001,1464.55639648,16.5,-,14.5
19-Jan-2023 13:41:32.601,-0.69690961,5.91087008,6.88056135,-0.05362058,-0.07,-,-,-,-,165.2,42.35293961,-,-,803.75,-,36.98462319,2.99000001,1464.55639648,20,-,14.5
19-Jan-2023 13:41:33.600,-1.47936261,7.55234671,6.01077032,0.01441586,0,-,-,-,-,163.4,41.17647171,-,-,852.5,-,42.64109497,3.03999996,1464.55639648,29.5,-,14.30000019
19-Jan-2023 13:41:34.601,1.73599279,7.51525784,4.56012154,-0.06761289,-0.08,-,-,-,-,163.4,38.82352829,-,-,789.5,-,37.85484962,2.93000007,1464.55639648,29.5,-,14.69999981
19-Jan-2023 13:41:35.601,0.23330021,7.66062164,6.15194702,0.02081627,0.01,-,-,-,-,163.4,38.82352829,-,-,947.75,-,43.07620819,2.93000007,1464.55639648,22.5,-,14.39999962
19-Jan-2023 13:41:36.601,0.58085769,7.46441031,6.60299397,0.0366047,0.03,-,-,-,-,163.4,43.13725662,-,-,947.75,-,43.07620819,2.93000007,1464.55639648,23,-,14.39999962
19-Jan-2023 13:41:37.600,-0.99361962,5.15414,11.12363434,0.2728129,0.2,-,-,-,-,163.4,43.13725662,-,-,947.75,-,43.07620819,2.93000007,1464.55639648,23,-,14.39999962
19-Jan-2023 13:41:38.601,-0.67298138,4.34716034,8.56211758,0.00024724,-0.02,-,-,-,-,163.4,43.13725662,-,-,947.75,-,43.07620819,2.93000007,1464.55639648,23,-,14.39999962
19-Jan-2023 13:41:39.601,-1.11326075,4.30528593,8.8217392,0.02605051,0,-,-,-,-,163.4,43.13725662,-,-,947.75,-,43.07620819,2.93000007,1464.55639648,23,-,13.30000019
